WORD,FREQUENCY,RANK,PROBABILITY
elastic,12,9595,5.62188863600801e-06
bids,12,9596,5.62188863600801e-06
monument,12,9597,5.62188863600801e-06
barely,12,9598,5.62188863600801e-06
spilled,12,9599,5.62188863600801e-06
treatment,12,9600,5.62188863600801e-06
warmer,12,9601,5.62188863600801e-06
knowst,12,9602,5.62188863600801e-06
brisk,12,9603,5.62188863600801e-06
calculate,12,9604,5.62188863600801e-06
parallel,12,9605,5.62188863600801e-06
echoed,12,9606,5.62188863600801e-06
enabled,12,9607,5.62188863600801e-06
contrivances,12,9608,5.62188863600801e-06
2821,12,9609,5.62188863600801e-06
combination,12,9610,5.62188863600801e-06
persecution,12,9611,5.62188863600801e-06
octavo,12,9612,5.62188863600801e-06
divination,12,9613,5.62188863600801e-06
backsliding,12,9614,5.62188863600801e-06
discontented,12,9615,5.62188863600801e-06
rossmore,12,9616,5.62188863600801e-06
pie,12,9617,5.62188863600801e-06
hercules,12,9618,5.62188863600801e-06
countenances,12,9619,5.62188863600801e-06
comforter,12,9620,5.62188863600801e-06
meanness,12,9621,5.62188863600801e-06
anchors,12,9622,5.62188863600801e-06
clamour,12,9623,5.62188863600801e-06
hees,12,9624,5.62188863600801e-06
1035,12,9625,5.62188863600801e-06
309,12,9626,5.62188863600801e-06
spontaneous,12,9627,5.62188863600801e-06
area,12,9628,5.62188863600801e-06
austere,12,9629,5.62188863600801e-06
gratifying,12,9630,5.62188863600801e-06
convert,12,9631,5.62188863600801e-06
thorn,12,9632,5.62188863600801e-06
rejoined,12,9633,5.62188863600801e-06
civilly,12,9634,5.62188863600801e-06
306,12,9635,5.62188863600801e-06
contentment,12,9636,5.62188863600801e-06
weepe,12,9637,5.62188863600801e-06
incident,12,9638,5.62188863600801e-06
alices,12,9639,5.62188863600801e-06
shifting,12,9640,5.62188863600801e-06
adverse,12,9641,5.62188863600801e-06
primitive,12,9642,5.62188863600801e-06
tophet,12,9643,5.62188863600801e-06
brooding,12,9644,5.62188863600801e-06
deceitfully,12,9645,5.62188863600801e-06
feasting,12,9646,5.62188863600801e-06
bake,12,9647,5.62188863600801e-06
sucklings,12,9648,5.62188863600801e-06
jeopardy,12,9649,5.62188863600801e-06
torch,12,9650,5.62188863600801e-06
partially,12,9651,5.62188863600801e-06
gehazi,12,9652,5.62188863600801e-06
purposely,12,9653,5.62188863600801e-06
discharged,12,9654,5.62188863600801e-06
access,12,9655,5.62188863600801e-06
acquit,12,9656,5.62188863600801e-06
934,12,9657,5.62188863600801e-06
twisting,12,9658,5.62188863600801e-06
pays,12,9659,5.62188863600801e-06
1726,12,9660,5.62188863600801e-06
democratic,12,9661,5.62188863600801e-06
2520,12,9662,5.62188863600801e-06
341,12,9663,5.62188863600801e-06
motorcar,12,9664,5.62188863600801e-06
zebah,12,9665,5.62188863600801e-06
avenue,12,9666,5.62188863600801e-06
attractive,12,9667,5.62188863600801e-06
declares,12,9668,5.62188863600801e-06
historical,12,9669,5.62188863600801e-06
gleam,12,9670,5.62188863600801e-06
detestable,12,9671,5.62188863600801e-06
moue,12,9672,5.62188863600801e-06
ominous,12,9673,5.62188863600801e-06
2717,12,9674,5.62188863600801e-06
grinding,12,9675,5.62188863600801e-06
305,12,9676,5.62188863600801e-06
ebb,12,9677,5.62188863600801e-06
floweth,12,9678,5.62188863600801e-06
biting,12,9679,5.62188863600801e-06
hanan,12,9680,5.62188863600801e-06
panic,12,9681,5.62188863600801e-06
ducroix,12,9682,5.62188863600801e-06
erected,12,9683,5.62188863600801e-06
348,12,9684,5.62188863600801e-06
splendour,12,9685,5.62188863600801e-06
promoted,12,9686,5.62188863600801e-06
castles,12,9687,5.62188863600801e-06
recorded,12,9688,5.62188863600801e-06
coils,12,9689,5.62188863600801e-06
opportunities,12,9690,5.62188863600801e-06
greasy,12,9691,5.62188863600801e-06
reverend,12,9692,5.62188863600801e-06
307,12,9693,5.62188863600801e-06
types,12,9694,5.62188863600801e-06
knotted,12,9695,5.62188863600801e-06
chasing,12,9696,5.62188863600801e-06
attorneys,12,9697,5.62188863600801e-06
734,12,9698,5.62188863600801e-06
buns,12,9699,5.62188863600801e-06
344,12,9700,5.62188863600801e-06
coverd,12,9701,5.62188863600801e-06
ports,12,9702,5.62188863600801e-06
cato,12,9703,5.62188863600801e-06
vehement,12,9704,5.62188863600801e-06
prone,12,9705,5.62188863600801e-06
conquering,12,9706,5.62188863600801e-06
runneth,12,9707,5.62188863600801e-06
medicine,12,9708,5.62188863600801e-06
influences,12,9709,5.62188863600801e-06
disperse,12,9710,5.62188863600801e-06
geba,12,9711,5.62188863600801e-06
handwriting,12,9712,5.62188863600801e-06
explosion,12,9713,5.62188863600801e-06
thirteenth,12,9714,5.62188863600801e-06
effectually,12,9715,5.62188863600801e-06
oarsman,12,9716,5.62188863600801e-06
providence,12,9717,5.62188863600801e-06
opponent,12,9718,5.62188863600801e-06
diminish,12,9719,5.62188863600801e-06
enoch,12,9720,5.62188863600801e-06
fired,12,9721,5.62188863600801e-06
marriages,12,9722,5.62188863600801e-06
wilkinsons,12,9723,5.62188863600801e-06
anah,12,9724,5.62188863600801e-06
dependent,12,9725,5.62188863600801e-06
choosing,12,9726,5.62188863600801e-06
whaleships,12,9727,5.62188863600801e-06
holidays,12,9728,5.62188863600801e-06
organs,12,9729,5.62188863600801e-06
tropical,12,9730,5.62188863600801e-06
lamech,12,9731,5.62188863600801e-06
returne,12,9732,5.62188863600801e-06
dissuade,12,9733,5.62188863600801e-06
kedar,12,9734,5.62188863600801e-06
nightfall,12,9735,5.62188863600801e-06
vintage,11,9736,5.153397916340675e-06
robin,11,9737,5.153397916340675e-06
weakened,11,9738,5.153397916340675e-06
plunge,11,9739,5.153397916340675e-06
peeped,11,9740,5.153397916340675e-06
harris,11,9741,5.153397916340675e-06
2914,11,9742,5.153397916340675e-06
allusions,11,9743,5.153397916340675e-06
threats,11,9744,5.153397916340675e-06
murmurings,11,9745,5.153397916340675e-06
balances,11,9746,5.153397916340675e-06
procuring,11,9747,5.153397916340675e-06
634,11,9748,5.153397916340675e-06
ginger,11,9749,5.153397916340675e-06
padanaram,11,9750,5.153397916340675e-06
735,11,9751,5.153397916340675e-06
2525,11,9752,5.153397916340675e-06
affectionately,11,9753,5.153397916340675e-06
resolutely,11,9754,5.153397916340675e-06
cordial,11,9755,5.153397916340675e-06
efforts,11,9756,5.153397916340675e-06
2527,11,9757,5.153397916340675e-06
bondman,11,9758,5.153397916340675e-06
rascal,11,9759,5.153397916340675e-06
strangest,11,9760,5.153397916340675e-06
flown,11,9761,5.153397916340675e-06
3110,11,9762,5.153397916340675e-06
yarn,11,9763,5.153397916340675e-06
swarms,11,9764,5.153397916340675e-06
correspondence,11,9765,5.153397916340675e-06
brandy,11,9766,5.153397916340675e-06
knelt,11,9767,5.153397916340675e-06
10,11,9768,5.153397916340675e-06
damages,11,9769,5.153397916340675e-06
2917,11,9770,5.153397916340675e-06
pekah,11,9771,5.153397916340675e-06
cling,11,9772,5.153397916340675e-06
depressed,11,9773,5.153397916340675e-06
swifter,11,9774,5.153397916340675e-06
muskets,11,9775,5.153397916340675e-06
lurks,11,9776,5.153397916340675e-06
guards,11,9777,5.153397916340675e-06
hurrah,11,9778,5.153397916340675e-06
milcah,11,9779,5.153397916340675e-06
maimed,11,9780,5.153397916340675e-06
schoolroom,11,9781,5.153397916340675e-06
clifton,11,9782,5.153397916340675e-06
salted,11,9783,5.153397916340675e-06
frequented,11,9784,5.153397916340675e-06
methought,11,9785,5.153397916340675e-06
harim,11,9786,5.153397916340675e-06
dewy,11,9787,5.153397916340675e-06
kidron,11,9788,5.153397916340675e-06
351,11,9789,5.153397916340675e-06
rum,11,9790,5.153397916340675e-06
rezin,11,9791,5.153397916340675e-06
blaspheme,11,9792,5.153397916340675e-06
um,11,9793,5.153397916340675e-06
literature,11,9794,5.153397916340675e-06
inspire,11,9795,5.153397916340675e-06
pollute,11,9796,5.153397916340675e-06
beetle,11,9797,5.153397916340675e-06
grants,11,9798,5.153397916340675e-06
courtesy,11,9799,5.153397916340675e-06
paternal,11,9800,5.153397916340675e-06
tries,11,9801,5.153397916340675e-06
dearth,11,9802,5.153397916340675e-06
writ,11,9803,5.153397916340675e-06
bribe,11,9804,5.153397916340675e-06
examples,11,9805,5.153397916340675e-06
parchment,11,9806,5.153397916340675e-06
impenetrable,11,9807,5.153397916340675e-06
limit,11,9808,5.153397916340675e-06
rosincrance,11,9809,5.153397916340675e-06
amber,11,9810,5.153397916340675e-06
sweareth,11,9811,5.153397916340675e-06
1725,11,9812,5.153397916340675e-06
evans,11,9813,5.153397916340675e-06
joah,11,9814,5.153397916340675e-06
3013,11,9815,5.153397916340675e-06
betraying,11,9816,5.153397916340675e-06
eluded,11,9817,5.153397916340675e-06
absorbed,11,9818,5.153397916340675e-06
appeare,11,9819,5.153397916340675e-06
greeting,11,9820,5.153397916340675e-06
tiresome,11,9821,5.153397916340675e-06
associations,11,9822,5.153397916340675e-06
chastise,11,9823,5.153397916340675e-06
3016,11,9824,5.153397916340675e-06
rapture,11,9825,5.153397916340675e-06
parkinson,11,9826,5.153397916340675e-06
custome,11,9827,5.153397916340675e-06
mines,11,9828,5.153397916340675e-06
gog,11,9829,5.153397916340675e-06
candour,11,9830,5.153397916340675e-06
considerate,11,9831,5.153397916340675e-06
1330,11,9832,5.153397916340675e-06
2912,11,9833,5.153397916340675e-06
understands,11,9834,5.153397916340675e-06
belshazzar,11,9835,5.153397916340675e-06
confirmation,11,9836,5.153397916340675e-06
urijah,11,9837,5.153397916340675e-06
fetching,11,9838,5.153397916340675e-06
yawning,11,9839,5.153397916340675e-06
unpunished,11,9840,5.153397916340675e-06
maiesty,11,9841,5.153397916340675e-06
aimed,11,9842,5.153397916340675e-06
1332,11,9843,5.153397916340675e-06
tangle,11,9844,5.153397916340675e-06
plentiful,11,9845,5.153397916340675e-06
sturdy,11,9846,5.153397916340675e-06
hinges,11,9847,5.153397916340675e-06
tarts,11,9848,5.153397916340675e-06
honors,11,9849,5.153397916340675e-06
remind,11,9850,5.153397916340675e-06
hatch,11,9851,5.153397916340675e-06
hesitate,11,9852,5.153397916340675e-06
weare,11,9853,5.153397916340675e-06
heights,11,9854,5.153397916340675e-06
dainty,11,9855,5.153397916340675e-06
charges,11,9856,5.153397916340675e-06
737,11,9857,5.153397916340675e-06
corps,11,9858,5.153397916340675e-06
imminent,11,9859,5.153397916340675e-06
entreaty,11,9860,5.153397916340675e-06
writer,11,9861,5.153397916340675e-06
2130,11,9862,5.153397916340675e-06
compose,11,9863,5.153397916340675e-06
swordstick,11,9864,5.153397916340675e-06
ribbon,11,9865,5.153397916340675e-06
steered,11,9866,5.153397916340675e-06
tipped,11,9867,5.153397916340675e-06
gag,11,9868,5.153397916340675e-06
remotest,11,9869,5.153397916340675e-06
genial,11,9870,5.153397916340675e-06
revolutionary,11,9871,5.153397916340675e-06
debris,11,9872,5.153397916340675e-06
conjectures,11,9873,5.153397916340675e-06
whalemans,11,9874,5.153397916340675e-06
seruice,11,9875,5.153397916340675e-06
1136,11,9876,5.153397916340675e-06
tooke,11,9877,5.153397916340675e-06
boston,11,9878,5.153397916340675e-06
carols,11,9879,5.153397916340675e-06
friendliness,11,9880,5.153397916340675e-06
dears,11,9881,5.153397916340675e-06
spar,11,9882,5.153397916340675e-06
casual,11,9883,5.153397916340675e-06
mac,11,9884,5.153397916340675e-06
warbling,11,9885,5.153397916340675e-06
730,11,9886,5.153397916340675e-06
teman,11,9887,5.153397916340675e-06
3111,11,9888,5.153397916340675e-06
bearers,11,9889,5.153397916340675e-06
riblah,11,9890,5.153397916340675e-06
direful,11,9891,5.153397916340675e-06
intends,11,9892,5.153397916340675e-06
bethany,11,9893,5.153397916340675e-06
expensive,11,9894,5.153397916340675e-06
laborers,11,9895,5.153397916340675e-06
graze,11,9896,5.153397916340675e-06
cigarette,11,9897,5.153397916340675e-06
respecting,11,9898,5.153397916340675e-06
warred,11,9899,5.153397916340675e-06
3015,11,9900,5.153397916340675e-06
zephaniah,11,9901,5.153397916340675e-06
onyx,11,9902,5.153397916340675e-06
forked,11,9903,5.153397916340675e-06
abiram,11,9904,5.153397916340675e-06
ironical,11,9905,5.153397916340675e-06
throbbing,11,9906,5.153397916340675e-06
reel,11,9907,5.153397916340675e-06
goody,11,9908,5.153397916340675e-06
brotherhood,11,9909,5.153397916340675e-06
rat,11,9910,5.153397916340675e-06
slipping,11,9911,5.153397916340675e-06
proceeds,11,9912,5.153397916340675e-06
indians,11,9913,5.153397916340675e-06
paralytic,11,9914,5.153397916340675e-06
ohio,11,9915,5.153397916340675e-06
falconroy,11,9916,5.153397916340675e-06
beriah,11,9917,5.153397916340675e-06
victim,11,9918,5.153397916340675e-06
443,11,9919,5.153397916340675e-06
possesses,11,9920,5.153397916340675e-06
imagining,11,9921,5.153397916340675e-06
composedly,11,9922,5.153397916340675e-06
roadside,11,9923,5.153397916340675e-06
baleen,11,9924,5.153397916340675e-06
wrists,11,9925,5.153397916340675e-06
charless,11,9926,5.153397916340675e-06
mahli,11,9927,5.153397916340675e-06
spain,11,9928,5.153397916340675e-06
shoots,11,9929,5.153397916340675e-06
elihu,11,9930,5.153397916340675e-06
shelah,11,9931,5.153397916340675e-06
attitudes,11,9932,5.153397916340675e-06
conduit,11,9933,5.153397916340675e-06
dismiss,11,9934,5.153397916340675e-06
shaggy,11,9935,5.153397916340675e-06
illinois,11,9936,5.153397916340675e-06
shuffling,11,9937,5.153397916340675e-06
fossils,11,9938,5.153397916340675e-06
scolded,11,9939,5.153397916340675e-06
3113,11,9940,5.153397916340675e-06
tennessee,11,9941,5.153397916340675e-06
pitiless,11,9942,5.153397916340675e-06
circumference,11,9943,5.153397916340675e-06
danish,11,9944,5.153397916340675e-06
trench,11,9945,5.153397916340675e-06
cannibals,11,9946,5.153397916340675e-06
arthurs,11,9947,5.153397916340675e-06
trundlebed,11,9948,5.153397916340675e-06
knots,11,9949,5.153397916340675e-06
439,11,9950,5.153397916340675e-06
1630,11,9951,5.153397916340675e-06
capacity,11,9952,5.153397916340675e-06
slime,11,9953,5.153397916340675e-06
breezes,11,9954,5.153397916340675e-06
engrossed,11,9955,5.153397916340675e-06
besiege,11,9956,5.153397916340675e-06
deliberate,11,9957,5.153397916340675e-06
ariseth,11,9958,5.153397916340675e-06
intensity,11,9959,5.153397916340675e-06
successive,11,9960,5.153397916340675e-06
2524,11,9961,5.153397916340675e-06
pepper,11,9962,5.153397916340675e-06
asiatic,11,9963,5.153397916340675e-06
cud,11,9964,5.153397916340675e-06
purity,11,9965,5.153397916340675e-06
reflecting,11,9966,5.153397916340675e-06
conversing,11,9967,5.153397916340675e-06
litter,11,9968,5.153397916340675e-06
constellations,11,9969,5.153397916340675e-06
sometime,11,9970,5.153397916340675e-06
shaft,11,9971,5.153397916340675e-06
1629,11,9972,5.153397916340675e-06
retreated,11,9973,5.153397916340675e-06
solace,11,9974,5.153397916340675e-06
salmon,11,9975,5.153397916340675e-06
zacharias,11,9976,5.153397916340675e-06
fling,11,9977,5.153397916340675e-06
dissolution,11,9978,5.153397916340675e-06
vivacity,11,9979,5.153397916340675e-06
experiences,11,9980,5.153397916340675e-06
harry,11,9981,5.153397916340675e-06
2331,11,9982,5.153397916340675e-06
carteret,11,9983,5.153397916340675e-06
realised,11,9984,5.153397916340675e-06
obscured,11,9985,5.153397916340675e-06
inferiority,11,9986,5.153397916340675e-06
indulged,11,9987,5.153397916340675e-06
circled,11,9988,5.153397916340675e-06
ethiopian,11,9989,5.153397916340675e-06
gloomily,11,9990,5.153397916340675e-06
hoshea,11,9991,5.153397916340675e-06
reports,11,9992,5.153397916340675e-06
ananias,11,9993,5.153397916340675e-06
slouched,11,9994,5.153397916340675e-06
effectual,11,9995,5.153397916340675e-06
bosome,11,9996,5.153397916340675e-06
tracks,11,9997,5.153397916340675e-06
illustration,11,9998,5.153397916340675e-06
een,11,9999,5.153397916340675e-06
understandeth,11,10000,5.153397916340675e-06
livid,11,10001,5.153397916340675e-06
customer,11,10002,5.153397916340675e-06
perfumes,11,10003,5.153397916340675e-06
fluttered,11,10004,5.153397916340675e-06
2622,11,10005,5.153397916340675e-06
illnatured,11,10006,5.153397916340675e-06
asketh,11,10007,5.153397916340675e-06
opens,11,10008,5.153397916340675e-06
nimble,11,10009,5.153397916340675e-06
impudence,11,10010,5.153397916340675e-06
gossip,11,10011,5.153397916340675e-06
bedchamber,11,10012,5.153397916340675e-06
curricle,11,10013,5.153397916340675e-06
virtuous,11,10014,5.153397916340675e-06
hanun,11,10015,5.153397916340675e-06
villains,11,10016,5.153397916340675e-06
whichever,11,10017,5.153397916340675e-06
creeds,11,10018,5.153397916340675e-06
3014,11,10019,5.153397916340675e-06
flourished,11,10020,5.153397916340675e-06
paws,11,10021,5.153397916340675e-06
alienated,11,10022,5.153397916340675e-06
2623,11,10023,5.153397916340675e-06
interfere,11,10024,5.153397916340675e-06
astonied,11,10025,5.153397916340675e-06
identical,11,10026,5.153397916340675e-06
irritation,11,10027,5.153397916340675e-06
empyreal,11,10028,5.153397916340675e-06
brunswick,11,10029,5.153397916340675e-06
covetous,11,10030,5.153397916340675e-06
stark,11,10031,5.153397916340675e-06
champions,11,10032,5.153397916340675e-06
contribute,11,10033,5.153397916340675e-06
sleet,11,10034,5.153397916340675e-06
swarthy,11,10035,5.153397916340675e-06
ingratitude,11,10036,5.153397916340675e-06
shattered,11,10037,5.153397916340675e-06
contention,11,10038,5.153397916340675e-06
tube,11,10039,5.153397916340675e-06
wanderd,11,10040,5.153397916340675e-06
resplendent,11,10041,5.153397916340675e-06
matrimony,11,10042,5.153397916340675e-06
ancients,11,10043,5.153397916340675e-06
terah,11,10044,5.153397916340675e-06
brotherly,11,10045,5.153397916340675e-06
vomit,11,10046,5.153397916340675e-06
frighted,11,10047,5.153397916340675e-06
striding,11,10048,5.153397916340675e-06
preliminary,11,10049,5.153397916340675e-06
proceedeth,11,10050,5.153397916340675e-06
mutton,11,10051,5.153397916340675e-06
keys,11,10052,5.153397916340675e-06
thickly,11,10053,5.153397916340675e-06
steak,11,10054,5.153397916340675e-06
howled,11,10055,5.153397916340675e-06
pantry,11,10056,5.153397916340675e-06
performing,11,10057,5.153397916340675e-06
consultation,11,10058,5.153397916340675e-06
shamed,11,10059,5.153397916340675e-06
emerald,11,10060,5.153397916340675e-06
attract,11,10061,5.153397916340675e-06
beau,11,10062,5.153397916340675e-06
consulting,11,10063,5.153397916340675e-06
outstretched,11,10064,5.153397916340675e-06
